yolov8n,yolov8s,yolov8m,yolov8l,yolov8x
0.8311881026246717,0.7033084963032867,0.5239310719572291,0.31007021612929864,0.16102289810764972
0.8324073125869756,0.6991021671929832,0.5509232089200533,0.324376328462215,0.1371614362698142
0.9341500874839197,0.6934760439083686,0.564309234115389,0.3223825247209276,0.20848995664727313
0.8462806502289473,0.7078779041311826,0.5497807131662151,0.302983922500683,0.19298417630647235
0.7775964629897214,0.6107482740403909,0.6135444530034729,0.2816269147597126,0.1448478498128528
0.8299745940117538,0.6558526067938841,0.6010714174139866,0.2905216660881821,0.1895081197485228
0.8408389577319602,0.6747961318997288,0.5708848332174814,0.2997300981026831,0.21226429250186957
0.8442336719349283,0.6546893525944361,0.6164111014147623,0.31113382999867883,0.21889036162095718
0.8282926145311965,0.5940687231323424,0.6122776566968307,0.322270835097345,0.21726995892268847
0.7793279387582568,0.588314568665108,0.6184758403451182,0.303287838634219,0.20765451960920608
0.7994422226618773,0.6867046329720072,0.6069396800094001,0.3262294513286781,0.15815962300254047
0.6455248241249341,0.6902907618503257,0.48855229291351165,0.3215134227874098,0.20619142970463375
0.8428498397214336,0.7031691282508318,0.6083767728894236,0.3142366610436816,0.20568717659887018
0.82061588295117,0.672737438733844,0.6150595672957495,0.3216248838948542,0.1918502750523708
0.7962467867202344,0.7062555324812744,0.6072231442671518,0.3037627421370876,0.19366457086367492
0.8338420713410127,0.48288746233399643,0.5217555940050472,0.3179250895738665,0.19759182513420454
0.9013766810939522,0.654631517864027,0.5953383587566307,0.3187257002566339,0.21137573607625465
0.8239280920453877,0.6281805889792101,0.603162505281244,0.3083554370320095,0.2072581853019729
0.830366811808647,0.6097769794035639,0.6093767184696193,0.30619523707459173,0.2055312516921165
0.8282224482961259,0.6944213070233952,0.594422498890676,0.2903031717925503,0.21722951654450076
0.830390484897848,0.6761672510828128,0.600190833686782,0.2672964906845895,0.20767483626862798
0.8241576624700027,0.7028350821665927,0.6196352217443403,0.28774641732280765,0.21874687569021659
0.8234690113217801,0.6727958190230218,0.6126658982361789,0.24082950506865153,0.20817818920239037
0.8314149800050666,0.7085017254330812,0.5164897154697653,0.3190201482294144,0.21496668565384344
0.9383963087945792,0.64,0.5622801448255744,0.31410577183314986,0.20688655393564262
0.8016314329891193,0.6368834150511641,0.5867005438126812,0.2848743370054148,0.19082807695592222
0.8606060780156527,0.7043354126570681,0.6064413164519479,0.28844320590807704,0.2093601147773319
0.7822809240615827,0.5632584435640905,0.6162800453316497,0.28527137856753815,0.20838773884539402
0.8261477086009649,0.6568537264272535,0.6128818306566873,0.29435670527414737,0.20674624127676908
0.7676133822247242,0.6461383936136452,0.6176579648098903,0.3070501631186422,0.2101184593471791
0.8302703250547881,0.712973373037553,0.6118613430710558,0.30914185007765943,0.2120068884608172
0.9862819395566332,0.6519197988489802,0.5068150445249575,0.2800167517193178,0.21540646498160215
0.8401886341173591,0.7009038564631552,0.4880374902914457,0.2940266719083836,0.21373645911544387
0.8263247918478349,0.5422370634962189,0.5848237659390921,0.29414542255864545,0.21664711698142874
0.8422244761126989,0.6882805670666358,0.61949345827466,0.27829393631909893,0.19951546087561342
0.8501428760798809,0.7011250620168205,0.579319996127097,0.2956425558525864,0.19841176132217994
0.824386064600531,0.6994127293228795,0.5957693781109968,0.28796815635331585,0.20667271923200584
0.7751031409360254,0.6878274999872908,0.6135653653557888,0.28102501705190347,0.2273908230436143
0.7779720402943244,0.6671799263705624,0.6049910015192914,0.3194291938340773,0.21981216174361196
0.8390192068262488,0.6070779521910828,0.6130816947425258,0.3041146102702806,0.21747536248581315
0.8093900971718748,0.7064566876084284,0.580500633743382,0.2837818710492294,0.1970017510936938
0.8260469938224277,0.7079936889486211,0.6156782839997047,0.2924294770695503,0.22626287909704243
0.8345858841840326,0.7077996603010377,0.5660417895880692,0.2840112510140952,0.2196576521733848
0.826181394144071,0.6619092820761677,0.5426368583887725,0.26124155736767074,0.21591179288672138
0.8357724536293488,0.648151141476163,0.5819743122891468,0.30123348830100827,0.20995391760431611
0.8168319849311848,0.6820109637430289,0.4629215561557427,0.2576368684192648,0.20341025505234647
0.7900018703266555,0.6872956205695259,0.6180262873472488,0.29567104532159155,0.21618242701356707
0.8904402646840345,0.6700822300969728,0.571690893844941,0.30670988568974483,0.194830907715697
0.8270252417650996,0.7026098539836633,0.6168570367565143,0.2918988761315916,0.2005221324963201
0.8263594686858271,0.6957096370861665,0.6039405053725787,0.3025178421380994,0.21935082092658076
0.7698424250077501,0.703285854079936,0.5774224896779788,0.30879599127335394,0.20666745438346165
0.9800423719605759,0.5673871537383287,0.6047832087205898,0.2887035938651973,0.21560393641429967
0.8362580305058536,0.6817221973723904,0.6043920874469196,0.26347448025667614,0.19601950350839667
0.9940406910949747,0.6914887759095781,0.604264698890821,0.25020867107663775,0.19848371138963594
0.8135273942379514,0.6999905206056666,0.5794877583448685,0.23880352278557954,0.16883678397852636
0.7932624857917203,0.7116091448550689,0.5508968697035512,0.24731007871190153,0.2168395837870961
0.8329017213444688,0.7119657249166548,0.5715595467645996,0.2476825145807049,0.20465788867993567
0.8381503837347464,0.6875668111916747,0.5965473307650755,0.24878215902113393,0.22048481380292598
0.8444791195825829,0.5678239878634728,0.5813003386376494,0.27245913246829173,0.21231278320872377
0.8378029899448955,0.7103575461212022,0.5831468320974454,0.26346886967798006,0.22199789980014228
0.8404654165733217,0.6900687320503,0.6230668353410457,0.27707875257273484,0.21204316894101113
0.9096359334369991,0.705167287720353,0.5779621929333327,0.2789816404940238,0.21459619034949937
0.8372417419194761,0.6002955461270219,0.618837834779323,0.2999803961213644,0.21093628908387765
0.8241312666965853,0.667062040066307,0.6178606835453853,0.23605955225889072,0.1728827825103448
0.7714265482819347,0.6152872995656921,0.6137748367629455,0.28204648695676615,0.21938403582657195
0.792871104457072,0.7070482067748649,0.5973873816261005,0.3086850418346838,0.20761059945071822
0.7844946903621507,0.7171672680814276,0.5496982121293378,0.272591424105071,0.22138926633357228
0.8072986519051175,0.6582290558973928,0.40704709127510147,0.2288229082156582,0.20964117570086002
0.830179940434849,0.6984269713812232,0.5801702124245637,0.23139395595789905,0.21685059286036273
0.8297232240778751,0.7065934338069839,0.5861320367254839,0.30787407585749266,0.1929870532741396
0.8472644774459959,0.7078319113873529,0.6108350853155636,0.31876179215349554,0.18269793051874916
0.8424536965249395,0.7059105881101565,0.5609676405049199,0.3250177743320435,0.17532349731399124
